respondent_id,xyz_vaccine,seasonal_vaccine
50119,0.051080763,0.044151023
50120,0.010412664,0.042888871
50121,0.093429231,0.15133964
50122,0.699696243,0.928649425
50123,0.007269302,0.060158877
50124,0.055863102,0.03808514
50125,0.530813486,0.765056401
50126,0.034172439,0.908918119
50127,0.478673362,0.72927837
50128,0.163195493,0.933156385
50129,0.095453658,0.155418186
50130,0.01910752,0.14204381
50131,0.696746045,0.886248214
50132,0.676619323,0.766804697
50133,0.031736589,0.093472062
50134,0.085297292,0.581101398
50135,0.006827226,0.03661427
50136,0.293857534,0.616577923
50137,0.28243254,0.420528504
50138,0.087503737,0.28489116
50139,0.143902439,0.624740807
50140,0.020840325,0.041465432
50141,0.060865334,0.153003484
50142,0.116833652,0.750420635
50143,0.50850457,0.667973843
50144,0.380669853,0.714845983
50145,0.050467853,0.472942136
50146,0.452809989,0.730653473
50147,0.209430396,0.477278529
50148,0.5122017,0.593537716
50149,0.013354444,0.054735808
50150,0.106683189,0.270322939
50151,0.010660561,0.074108465
50152,0.096443778,0.578147981
50153,0.100262867,0.084538108
50154,0.053472909,0.909403846
50155,0.118431445,0.341028235
50156,0.007957964,0.047988921
50157,0.099632577,0.817846129
50158,0.884424292,0.924530277
50159,0.149536221,0.975396734
50160,0.019646583,0.423224038
50161,0.139510997,0.792454993
50162,0.051049203,0.143349999
50163,0.019645191,0.103314373
50164,0.119639512,0.253518763
50165,0.037023845,0.076716463
50166,0.055315462,0.193794289
50167,0.212350955,0.858031685
50168,0.065361591,0.386081172
50169,0.073516587,0.178957449
50170,0.092859819,0.368449433
50171,0.128361816,0.381017686
50172,0.07908151,0.701527532
50173,0.122503447,0.139536266
50174,0.102124827,0.423788356
50175,0.093065219,0.85410246
50176,0.083520501,0.314184322
50177,0.452522686,0.353493754
50178,0.076600824,0.749385374
50179,0.041270655,0.180694293
50180,0.015099995,0.019103251
50181,0.05910012,0.081161368
50182,0.145997545,0.234958041
50183,0.941870364,0.973216677
50184,0.025539393,0.214236066
50185,0.649872486,0.033159954
50186,0.0871895,0.212512916
50187,0.703585995,0.882000799
50188,0.068780001,0.232507155
50189,0.051021786,0.018941945
50190,0.046059516,0.503266746
50191,0.498207579,0.621447409
50192,0.010022626,0.018266045
50193,0.11630731,0.387662773
50194,0.128354056,0.40704157
50195,0.266413656,0.859334652
50196,0.028352661,0.43932963
50197,0.266759985,0.434224549
50198,0.438213237,0.536883252
50199,0.154191712,0.672951812
50200,0.484121172,0.895205316
50201,0.087681606,0.955250108
50202,0.56997732,0.565218072
50203,0.084764318,0.060510113
50204,0.060804236,0.1448156
50205,0.744478982,0.925189142
50206,0.657088471,0.89454412
50207,0.080106291,0.168777874
50208,0.056979008,0.819226936
50209,0.011796174,0.085536178
50210,0.218474405,0.458411223
50211,0.398221175,0.966468196
50212,0.43679294,0.931440674
50213,0.17052504,0.350962565
50214,0.583047721,0.911267319
50215,0.125351573,0.10059056
50216,0.46132962,0.92324786
50217,0.033409413,0.120115679
50218,0.147457516,0.609014464
50219,0.032221915,0.1101204
50220,0.107413019,0.319461799
50221,0.103812904,0.48935937
50222,0.206848072,0.320786562
50223,0.075925956,0.032365337
50224,0.269718588,0.898158829
50225,0.328990023,0.67532162
50226,0.112593895,0.296568974
50227,0.245932104,0.585773484
50228,0.089566592,0.498776932
50229,0.171738951,0.418355159
50230,0.065685179,0.38940745
50231,0.613446675,0.769872234
50232,0.013216381,0.607078394
50233,0.477960521,0.633061813
50234,0.18254975,0.453805773
50235,0.095150618,0.396710346
50236,0.076520011,0.292751477
50237,0.082471187,0.261186099
50238,0.864110217,0.773725228
50239,0.118512114,0.948578626
50240,0.029595936,0.421449494
50241,0.007947795,0.042277872
50242,0.100183124,0.663330581
50243,0.105570951,0.184928066
50244,0.072058928,0.09519985
50245,0.039751337,0.676030936
50246,0.27843286,0.313580368
50247,0.468804105,0.637829029
50248,0.249057544,0.443310656
50249,0.04446828,0.831091932
50250,0.252435888,0.859346314
50251,0.006292274,0.022971093
50252,0.039902993,0.312483164
50253,0.107141525,0.949898656
50254,0.112285938,0.940868578
50255,0.128622435,0.215470868
50256,0.066741723,0.226673012
50257,0.407544307,0.697730338
50258,0.098778241,0.428979116
50259,0.121732662,0.952814665
50260,0.019614733,0.118110369
50261,0.864838971,0.85381286
50262,0.038316034,0.045346286
50263,0.07193353,0.133553022
50264,0.043672955,0.100145541
50265,0.734035556,0.942176448
50266,0.167380282,0.550365717
50267,0.10398706,0.524449985
50268,0.13117217,0.303019833
50269,0.176695389,0.393280969
50270,0.261979471,0.657008633
50271,0.040575202,0.120099589
50272,0.119041539,0.387541368
50273,0.055648663,0.821794785
50274,0.199573999,0.590921767
50275,0.080804536,0.437251818
50276,0.007054006,0.314373469
50277,0.060530341,0.224016875
50278,0.542521982,0.816304569
50279,0.104064561,0.209224181
50280,0.125889988,0.375261272
50281,0.031878541,0.172788065
50282,0.021738055,0.104524413
50283,0.628552169,0.834670579
50284,0.078312554,0.21248304
50285,0.256088808,0.562259476
50286,0.018670107,0.048439471
50287,0.404526291,0.544191768
50288,0.062503,0.4696138
50289,0.233085758,0.489326269
50290,0.031790484,0.060588303
50291,0.496031487,0.543277429
50292,0.041298207,0.235663085
50293,0.142289711,0.271072513
50294,0.066178141,0.433837272
50295,0.283247064,0.067432409
50296,0.542804311,0.799156307
50297,0.018889447,0.21673382
50298,0.119901797,0.576771864
50299,0.152336662,0.382113486
50300,0.286742382,0.660621473
50301,0.027915465,0.029359882
50302,0.771038849,0.889025816
50303,0.550500118,0.853085623
50304,0.243012548,0.306261938
50305,0.063197297,0.152532434
50306,0.022228644,0.144455286
50307,0.066006666,0.366352008
50308,0.2331047,0.766774731
50309,0.099182202,0.645348563
50310,0.771055358,0.655129447
50311,0.753562633,0.868763119
50312,0.136134092,0.254749236
50313,0.072340727,0.041730198
50314,0.899199481,0.960326576
50315,0.102837674,0.881643417
50316,0.389387768,0.762615181
50317,0.10655104,0.185320143
50318,0.066953701,0.535719239
50319,0.034781693,0.756545107
50320,0.088121367,0.235923163
50321,0.215317118,0.913797193
50322,0.085461166,0.203628882
50323,0.177444477,0.651059127
50324,0.14958802,0.439024282
50325,0.142601823,0.626074351
50326,0.026514553,0.429435354
50327,0.125364627,0.936006748
50328,0.028472429,0.616928608
50329,0.163699927,0.309129554
50330,0.21820631,0.463173435
50331,0.141750544,0.226551222
50332,0.374780053,0.67830483
50333,0.804749814,0.873867306
50334,0.066870941,0.800666526
50335,0.541642176,0.68904237
50336,0.139290518,0.957792766
50337,0.02812138,0.040569601
50338,0.353953341,0.615820624
50339,0.023542407,0.47366416
50340,0.098772869,0.118570052
50341,0.051425743,0.160771359
50342,0.181307946,0.236045644
50343,0.374469052,0.663383869
50344,0.186511828,0.810097538
50345,0.649870148,0.930210748
50346,0.09546265,0.367666339
50347,0.137708503,0.481035379
50348,0.069109519,0.022055709
50349,0.029690649,0.062603501
50350,0.006831402,0.009297407
50351,0.088327413,0.28511634
50352,0.14990722,0.12086792
50353,0.175570584,0.519435725
50354,0.581520173,0.398799438
50355,0.047058473,0.117508001
50356,0.534490432,0.143382708
50357,0.036295301,0.066479556
50358,0.169274952,0.635371656
50359,0.107652172,0.437742668
50360,0.022458367,0.072182602
50361,0.028940703,0.071308466
50362,0.933408058,0.918865165
50363,0.113613475,0.213201777
50364,0.673321157,0.909223111
50365,0.162750216,0.467022067
50366,0.276246164,0.652661079
50367,0.027894383,0.253760615
50368,0.028392293,0.604520833
50369,0.216086753,0.585061677
50370,0.38853894,0.829021903
50371,0.154959435,0.441768894
50372,0.087140402,0.2935523
50373,0.111287597,0.384603944
50374,0.23447168,0.424770663
50375,0.211133191,0.249504152
50376,0.181832704,0.328500335
50377,0.222079984,0.92947561
50378,0.026766743,0.090521789
50379,0.306563825,0.776897475
50380,0.185460036,0.436034045
50381,0.029862886,0.102003196
50382,0.200155868,0.591879709
50383,0.255925419,0.641025612
50384,0.064215725,0.185508573
50385,0.010476248,0.309008223
50386,0.697632557,0.59711308
50387,0.091661211,0.163482983
50388,0.007226806,0.135410327
50389,0.01165572,0.07121307
50390,0.106489456,0.651697326
50391,0.095498892,0.910480621
50392,0.106904753,0.051422478
50393,0.091655592,0.537563762
50394,0.298580902,0.548368017
50395,0.846161465,0.558923013
50396,0.042879457,0.068896557
50397,0.293546804,0.507934608
50398,0.062477745,0.206794873
50399,0.285898423,0.975474742
50400,0.041355666,0.585807705
50401,0.302502654,0.326951519
50402,0.055497522,0.474307882
50403,0.105510669,0.17162528
50404,0.084632471,0.213558596
50405,0.573042488,0.724202655
50406,0.130487095,0.678590046
50407,0.067329504,0.455179976
50408,0.164339814,0.840341468
50409,0.107827818,0.592086368
50410,0.079982052,0.167184254
50411,0.604034103,0.805484051
50412,0.19748887,0.307183599
50413,0.093129354,0.16628108
50414,0.086835665,0.069477591
50415,0.080228362,0.18224341
50416,0.058684854,0.156228275
50417,0.102254959,0.608092955
50418,0.348160853,0.733079646
50419,0.096450605,0.202327218
50420,0.109819849,0.45819717
50421,0.071981717,0.135281357
50422,0.071932259,0.206844252
50423,0.191467672,0.826486262
50424,0.52409876,0.756769897
50425,0.058936449,0.937242256
50426,0.084421762,0.958669019
50427,0.054148483,0.036235663
50428,0.504420805,0.559368913
50429,0.04446815,0.349554695
50430,0.022886766,0.128301412
50431,0.054445814,0.218606842
50432,0.14948632,0.879867676
50433,0.080721029,0.141048011
50434,0.032719172,0.178139316
50435,0.756004089,0.887483166
50436,0.119939695,0.94404133
50437,0.15118512,0.485751441
50438,0.49749593,0.848022197
50439,0.431317306,0.541627704
50440,0.241694755,0.446862643
50441,0.592392974,0.918249711
50442,0.016582293,0.029061372
50443,0.248710195,0.521769197
50444,0.59065001,0.967405363
50445,0.687378551,0.776813979
50446,0.251744646,0.40356309
50447,0.135825675,0.383702727
50448,0.294147451,0.764676021
50449,0.485528304,0.550587618
50450,0.702658209,0.436635683
50451,0.554262335,0.874775515
50452,0.011169249,0.490173782
50453,0.51554919,0.732907907
50454,0.038634047,0.7727748
50455,0.51277642,0.696630903
50456,0.041132504,0.092422913
50457,0.06808678,0.168462327
50458,0.110180831,0.852509594
50459,0.191894185,0.606999596
50460,0.230258631,0.456900114
50461,0.631105796,0.444499772
50462,0.318438659,0.740295116
50463,0.055152644,0.258210604
50464,0.02578812,0.187385888
50465,0.008594202,0.033412933
50466,0.126896567,0.355143167
50467,0.824084315,0.637855703
50468,0.032330778,0.083277228
50469,0.450101923,0.533022456
50470,0.022730742,0.086395854
50471,0.703472152,0.877274808
50472,0.182821361,0.853926517
50473,0.466012852,0.724843148
50474,0.808798298,0.955767431
50475,0.083638695,0.88380632
50476,0.074515053,0.31355321
50477,0.05876908,0.519086729
50478,0.048368327,0.089596917
50479,0.026154328,0.049682521
50480,0.107844516,0.516540088
50481,0.47147709,0.799266518
50482,0.272088793,0.334340408
50483,0.046035864,0.167579649
50484,0.169579074,0.286409114
50485,0.005861809,0.127736675
50486,0.067356942,0.946445689
50487,0.068255262,0.045457946
50488,0.270579537,0.918684882
50489,0.188447051,0.885027221
50490,0.037399981,0.112345263
50491,0.099563731,0.253464738
50492,0.052173583,0.171383675
50493,0.026574712,0.533705336
50494,0.098238941,0.073016116
50495,0.456554791,0.843203434
50496,0.18692868,0.783631023
50497,0.076558211,0.163073331
50498,0.082050821,0.380238976
50499,0.036565345,0.262121358
50500,0.770763718,0.877157245
50501,0.074871731,0.211898444
50502,0.146104223,0.486869764
50503,0.020505856,0.088337149
50504,0.591419776,0.940294218
50505,0.011337966,0.038669709
50506,0.123052265,0.236454666
50507,0.06389211,0.041276225
50508,0.025501431,0.123672169
50509,0.534815061,0.10948936
50510,0.08246249,0.386021908
50511,0.022154463,0.835381995
50512,0.053456,0.323414501
50513,0.179010511,0.239185041
50514,0.674400253,0.861976672
50515,0.049110932,0.032635404
50516,0.309259808,0.29522542
50517,0.00955334,0.099147872
50518,0.143720057,0.532298913
50519,0.028568191,0.064764318
50520,0.187937662,0.501069349
50521,0.687342884,0.469251944
50522,0.509809476,0.900485989
50523,0.143819597,0.874289052
50524,0.079874984,0.249554829
50525,0.052539809,0.841708931
50526,0.118360939,0.80373607
50527,0.084618266,0.189652338
50528,0.097168253,0.299847285
50529,0.081594255,0.172777454
50530,0.166794943,0.961648204
50531,0.349145085,0.632831206
50532,0.084409071,0.214416301
50533,0.108433388,0.167892789
50534,0.014764296,0.045063228
50535,0.064787084,0.095615107
50536,0.048576997,0.122280315
50537,0.132627803,0.242985869
50538,0.125947015,0.207834825
50539,0.016778361,0.187810101
50540,0.120803808,0.44172417
50541,0.089403665,0.882089082
50542,0.248495432,0.54605158
50543,0.514502152,0.584616826
50544,0.043732506,0.023314196
50545,0.283381112,0.271271599
50546,0.223521061,0.385268298
50547,0.069369841,0.460850957
50548,0.761278448,0.851706016
50549,0.251668206,0.110963436
50550,0.20585731,0.657842214
50551,0.028082443,0.886246973
50552,0.652492886,0.825567719
50553,0.01943705,0.123894927
50554,0.071443112,0.377415538
50555,0.847194378,0.897086251
50556,0.07383795,0.230361109
50557,0.132259881,0.286691297
50558,0.010111422,0.037964961
50559,0.753080288,0.866395166
50560,0.264495645,0.973747282
50561,0.068942468,0.235994102
50562,0.046773974,0.465852395
50563,0.163610191,0.123616421
50564,0.444636435,0.958041801
50565,0.19679488,0.954473464
50566,0.086351582,0.458748449
50567,0.81448896,0.542770279
50568,0.028194144,0.295631127
50569,0.017841378,0.033408309
50570,0.372024224,0.612128339
50571,0.110059071,0.216091607
50572,0.12994878,0.303722683
50573,0.041031109,0.628421744
50574,0.245763103,0.590601981
50575,0.014274528,0.092043807
50576,0.10828478,0.248402097
50577,0.155629396,0.91564442
50578,0.047325924,0.577545018
50579,0.056677901,0.11472817
50580,0.113847949,0.143768165
50581,0.336389428,0.52994096
50582,0.089181552,0.298265719
50583,0.144120373,0.276764424
50584,0.05628686,0.151282969
50585,0.058463045,0.073279389
50586,0.251515462,0.8281885
50587,0.025470995,0.116401927
50588,0.4049215,0.618535776
50589,0.240418764,0.851378897
50590,0.859743227,0.916310022
50591,0.146055196,0.291407711
50592,0.593638638,0.951802943
50593,0.200002539,0.65049408
50594,0.115088607,0.197841184
50595,0.098314405,0.496594336
50596,0.146203525,0.247074457
50597,0.213538081,0.414395573
50598,0.086848173,0.215622758
50599,0.283102945,0.97179873
50600,0.833051084,0.30392515
50601,0.091473838,0.358375213
50602,0.689001062,0.870524514
50603,0.063333514,0.211003676
50604,0.302144817,0.49310423
50605,0.400321303,0.447606005
50606,0.049427865,0.061277894
50607,0.258937606,0.168766776
50608,0.068457256,0.069510894
50609,0.169929416,0.30788032
50610,0.168841289,0.369375019
50611,0.113520511,0.249341318
50612,0.011172462,0.166673041
50613,0.101790564,0.674120143
50614,0.092686841,0.241583948
50615,0.088500166,0.064959193
50616,0.073597447,0.155367539
50617,0.393622156,0.868629163
50618,0.165320171,0.198584495
50619,0.114722854,0.834426736
50620,0.07474596,0.818485266
50621,0.103634073,0.432362519
50622,0.073716835,0.238376516
50623,0.07392634,0.075319877
50624,0.468124179,0.615689273
50625,0.0645204,0.081398244
50626,0.161653026,0.191082831
50627,0.049616914,0.576154227
50628,0.242598174,0.148413237
50629,0.142961914,0.869354915
50630,0.072532612,0.965554057
50631,0.178518548,0.474896366
50632,0.25681852,0.835862726
50633,0.090385749,0.245161741
50634,0.350976754,0.666117001
50635,0.472470097,0.935770816
50636,0.132557446,0.640912517
50637,0.026581404,0.088943073
50638,0.249694521,0.570872698
50639,0.317272189,0.605318357
50640,0.102742941,0.226914152
50641,0.015932604,0.036263937
50642,0.078539212,0.127596095
50643,0.409743091,0.901731112
50644,0.040347077,0.602308703
50645,0.08667633,0.431844351
50646,0.2063698,0.447956615
50647,0.04761609,0.248593643
50648,0.105136425,0.871992627
50649,0.064019118,0.099868547
50650,0.049017472,0.444500828
50651,0.24577733,0.45906736
50652,0.202602595,0.176471573
50653,0.459285916,0.813506426
50654,0.027814636,0.194231247
50655,0.694393503,0.844559257
50656,0.00735253,0.077230631
50657,0.024765418,0.077271668
50658,0.046433992,0.351200139
50659,0.084909048,0.81007148
50660,0.63031326,0.643856686
50661,0.52543651,0.73891178
50662,0.043568207,0.570689076
50663,0.87507173,0.953709134
50664,0.046944019,0.061001325
50665,0.278556551,0.36596118
50666,0.595023155,0.846657888
50667,0.727492184,0.627550264
50668,0.204799133,0.33615766
50669,0.543483306,0.725856994
50670,0.114665331,0.129419004
50671,0.109575746,0.27280249
50672,0.140998734,0.795959327
50673,0.123312371,0.509662385
50674,0.072617553,0.351979347
50675,0.136280006,0.416745297
50676,0.181535764,0.750712364
50677,0.352952151,0.827785667
50678,0.077047652,0.273315504
50679,0.13794537,0.088112382
50680,0.142004345,0.210969797
50681,0.009449673,0.041818475
50682,0.596280894,0.889681895
50683,0.12171543,0.397113216
50684,0.016325154,0.040112167
50685,0.393974233,0.156762327
50686,0.483827989,0.859908853
50687,0.014263127,0.027398098
50688,0.932544492,0.976499572
50689,0.025936741,0.210609275
50690,0.830907597,0.970695689
50691,0.619028918,0.273471199
50692,0.062266778,0.21823321
50693,0.255470339,0.87467693
50694,0.127732906,0.970107401
50695,0.078009373,0.095586166
50696,0.057889715,0.743153852
50697,0.129823306,0.706711303
50698,0.129506175,0.387268423
50699,0.124583916,0.535057482
50700,0.095350605,0.248845381
50701,0.425459929,0.807048197
50702,0.096353431,0.884286134
50703,0.036849422,0.703086185
50704,0.413788373,0.76334137
50705,0.057110453,0.905572361
50706,0.034245448,0.19856746
50707,0.089402861,0.207488232
50708,0.461385584,0.635952424
50709,0.129271354,0.501684457
50710,0.43535508,0.669705547
50711,0.150141741,0.393576174
50712,0.086847802,0.154818629
50713,0.049482887,0.090662675
50714,0.552828923,0.842386244
50715,0.083753754,0.673920795
50716,0.673375832,0.570121187
50717,0.201563007,0.272455743
50718,0.770971609,0.788071812
50719,0.12445457,0.422068007
50720,0.706901323,0.894816829
50721,0.074949983,0.105283787
50722,0.069338705,0.108393291
50723,0.184367386,0.700653158
50724,0.446877903,0.486951149
50725,0.056202346,0.353477933
50726,0.02788584,0.029534592
50727,0.060070137,0.132786793
50728,0.173508126,0.968543308
50729,0.008779442,0.025207692
50730,0.049494415,0.187934147
50731,0.127163788,0.469640189
50732,0.111974816,0.430356569
50733,0.272193705,0.481059737
50734,0.218620376,0.544362701
50735,0.054821408,0.232537351
50736,0.048785712,0.630422809
50737,0.02398591,0.282305757
50738,0.232127833,0.453195509
50739,0.104955833,0.078762123
50740,0.1522352,0.962044546
50741,0.105861875,0.51649264
50742,0.231471581,0.695501161
50743,0.267108544,0.939674247
50744,0.107354673,0.25337848
50745,0.062533096,0.311904555
50746,0.098248492,0.275816425
50747,0.024712199,0.045805501
50748,0.069131738,0.15028872
50749,0.055288483,0.183717068
50750,0.02720457,0.126084534
50751,0.044129499,0.151077217
50752,0.116890424,0.309624648
50753,0.212893892,0.275224159
50754,0.106745871,0.131365666
50755,0.265918175,0.928439514
50756,0.909045491,0.96881868
50757,0.463468885,0.753149867
50758,0.101347815,0.11273571
50759,0.136343707,0.355053451
50760,0.043717881,0.051481494
50761,0.559746173,0.703031954
50762,0.078897007,0.298491955
50763,0.010990213,0.019832254
50764,0.097331475,0.888368122
50765,0.029781408,0.066960517
50766,0.015284962,0.048026179
50767,0.132666796,0.072696571
50768,0.115786294,0.509260161
50769,0.239627713,0.183095414
50770,0.086402566,0.106069534
50771,0.077556368,0.773573381
50772,0.303898052,0.111574077
50773,0.485976964,0.918087099
50774,0.192847289,0.290887753
50775,0.213992535,0.163187983
50776,0.635130287,0.916853693
50777,0.448729356,0.842932944
50778,0.208853257,0.230875823
50779,0.402652171,0.45272123
50780,0.211405183,0.320544789
50781,0.064097612,0.210062019
50782,0.891476759,0.949516073
50783,0.109950086,0.473846832
50784,0.028347563,0.592982323
50785,0.599345933,0.937829503
50786,0.040760269,0.19379295
50787,0.048383877,0.970409001
50788,0.006117368,0.021300422
50789,0.414794563,0.537920696
50790,0.156586685,0.414138364
50791,0.279634965,0.304261419
50792,0.23107322,0.918412807
50793,0.368482367,0.875085902
50794,0.104338168,0.14011889
50795,0.072204624,0.213398112
50796,0.022393861,0.051715453
50797,0.265062408,0.600290572
50798,0.188480459,0.798379291
50799,0.171562118,0.658627186
50800,0.0667862,0.051905129
50801,0.104390123,0.452143965
50802,0.07378785,0.125144985
50803,0.047937618,0.1596979
50804,0.543102226,0.111448544
50805,0.045339517,0.143667582
50806,0.033313143,0.056143843
50807,0.118660553,0.431343788
50808,0.201789622,0.732098141
50809,0.146587492,0.977091675
50810,0.0921029,0.613783803
50811,0.653049801,0.877009558
50812,0.031698401,0.119693315
50813,0.063128646,0.924237506
50814,0.237539286,0.375334689
50815,0.742502223,0.784784517
50816,0.840272047,0.973278352
50817,0.20693237,0.55454581
50818,0.084169407,0.138126034
50819,0.315606567,0.549431142
50820,0.558515172,0.94757701
50821,0.063891971,0.048651715
50822,0.073979353,0.63140632
50823,0.049602998,0.084119684
50824,0.100641996,0.865006721
50825,0.19244016,0.342729343
50826,0.057012341,0.632490427
50827,0.093691697,0.798454275
50828,0.164433154,0.239806283
50829,0.106613269,0.473558688
50830,0.22867422,0.598441504
50831,0.018118988,0.827709053
50832,0.141770801,0.090069046
50833,0.050579331,0.132994233
50834,0.403548709,0.63443912
50835,0.195190723,0.870940444
50836,0.016437956,0.037318028
50837,0.037734617,0.04530121
50838,0.144850503,0.366198829
50839,0.064174177,0.076913941
50840,0.08125309,0.172615497
50841,0.741480093,0.685370739
50842,0.037502658,0.088457496
50843,0.017404764,0.037874839
50844,0.022134542,0.110004119
50845,0.02549585,0.063721591
50846,0.084595079,0.471012633
50847,0.135815429,0.031180493
50848,0.666314642,0.51599256
50849,0.159383581,0.152962855
50850,0.139931072,0.122026267
50851,0.008131301,0.045614069
50852,0.118170833,0.153431422
50853,0.02300686,0.062534099
50854,0.103720445,0.228815974
50855,0.026980431,0.382194272
50856,0.834314092,0.941217888
50857,0.122552223,0.40752161
50858,0.028607821,0.047137326
50859,0.033008967,0.053123129
50860,0.044303203,0.039311069
50861,0.131182777,0.769424606
50862,0.368039646,0.664913959
50863,0.015397859,0.542596431
50864,0.044032649,0.096472722
50865,0.263099601,0.536642944
50866,0.162780511,0.4159315
50867,0.445619575,0.283904975
50868,0.268680679,0.806360251
50869,0.074515504,0.216917666
50870,0.063528219,0.472802657
50871,0.052022447,0.536824767
50872,0.063066267,0.331163806
50873,0.393919428,0.947330996
50874,0.671283621,0.889077808
50875,0.332194661,0.878581484
50876,0.036283224,0.081779159
50877,0.702787271,0.904919455
50878,0.48778384,0.800405845
50879,0.026838531,0.132067134
50880,0.093396758,0.276074391
50881,0.025603876,0.095828538
50882,0.883109714,0.944494473
50883,0.079694218,0.26751643
50884,0.044497967,0.07294946
50885,0.48160074,0.953175361
50886,0.210828968,0.823382194
50887,0.070924902,0.218336805
50888,0.227612005,0.466563664
50889,0.781976035,0.908482847
50890,0.123958927,0.403452462
50891,0.257219043,0.621949076
50892,0.536643742,0.048392589
50893,0.076002636,0.481822992
50894,0.107691558,0.89155921
50895,0.035561481,0.154166399
50896,0.081477468,0.225660296
50897,0.11079067,0.044013109
50898,0.336583146,0.898788972
50899,0.006102174,0.037855851
50900,0.227864756,0.497790165
50901,0.063328037,0.029705378
50902,0.806508252,0.895421959
50903,0.029502601,0.136020134
50904,0.819137224,0.904991499
50905,0.222237401,0.495976334
50906,0.110133849,0.62877238
50907,0.098889147,0.357382746
50908,0.071904967,0.114972251
50909,0.380046204,0.829156644
50910,0.075259113,0.257697889
50911,0.076918334,0.254982755
50912,0.760911525,0.950497087
50913,0.122767992,0.664254348
50914,0.066254831,0.272925324
50915,0.045107106,0.024753243
50916,0.103792293,0.300826585
50917,0.061211452,0.223745274
50918,0.10639382,0.292928085
50919,0.151466547,0.152720085
50920,0.062841349,0.803625754
50921,0.049241281,0.111348557
50922,0.772763468,0.93121755
50923,0.179866168,0.299777829
50924,0.102897904,0.771888478
50925,0.048252185,0.93047011
50926,0.836856855,0.975879554
50927,0.066569375,0.03742685
50928,0.055478717,0.133960901
50929,0.039791814,0.899647091
50930,0.045799182,0.019395398
50931,0.049883613,0.385568155
50932,0.458116505,0.808318451
50933,0.041021082,0.04162099
50934,0.109492009,0.052207822
50935,0.017541208,0.127264609
50936,0.025123503,0.021829705
50937,0.028498469,0.23687109
50938,0.215841958,0.906414053
50939,0.252148638,0.121971002
50940,0.002238356,0.108554189
50941,0.03173023,0.204306233
50942,0.095136157,0.221944693
50943,0.654809281,0.728626575
50944,0.042038193,0.205049602
50945,0.008774788,0.017163084
50946,0.51759358,0.559808629
50947,0.103320364,0.901419718
50948,0.112869149,0.555159062
50949,0.736425068,0.91136265
50950,0.688260647,0.224350918
50951,0.051952244,0.105084794
50952,0.006643485,0.005818343
50953,0.174465494,0.361107567
50954,0.122880792,0.86235625
50955,0.0672443,0.213965886
50956,0.005547795,0.020327215
50957,0.634847365,0.930636233
50958,0.55075261,0.90008763
50959,0.101644513,0.115438371
50960,0.155413744,0.12682549
50961,0.166248521,0.07301118
50962,0.636420653,0.864947497
50963,0.188099859,0.777197112
50964,0.020485067,0.756946283
50965,0.100118236,0.276337048
50966,0.066332485,0.085620848
50967,0.75684941,0.855776231
50968,0.356155296,0.961030795
50969,0.393995715,0.691916747
50970,0.686807395,0.87961187
50971,0.113898552,0.740826365
50972,0.227737977,0.783426926
50973,0.11931462,0.278784297
50974,0.50112668,0.887578741
50975,0.256871843,0.656107046
50976,0.135024594,0.975721988
50977,0.115651667,0.854666526
50978,0.078277157,0.832931956
50979,0.679235833,0.702818916
50980,0.131983688,0.518765633
50981,0.153189041,0.613979337
50982,0.078621335,0.212358621
50983,0.035767088,0.953186794
50984,0.080986574,0.838058128
50985,0.072014131,0.189672447
50986,0.583994847,0.776613063
50987,0.169736745,0.833527549
50988,0.094643348,0.661640353
50989,0.15140314,0.440756788
50990,0.238391009,0.476526755
50991,0.097754987,0.239877328
50992,0.016763015,0.43432812
50993,0.069602278,0.225862162
50994,0.033908564,0.200677403
50995,0.0191091,0.148831829
50996,0.089207636,0.057450529
50997,0.137427016,0.115562491
50998,0.396872761,0.732316257
50999,0.517641656,0.703390532
51000,0.036216039,0.069380793
51001,0.048940707,0.404095367
51002,0.052609125,0.360880892
51003,0.576264617,0.761994346
51004,0.055150673,0.459615106
51005,0.006728309,0.154855296
51006,0.021637436,0.077044534
51007,0.176323167,0.595410643
51008,0.029127084,0.280367281
51009,0.737477144,0.89585691
51010,0.131151975,0.294141101
51011,0.362329714,0.739133182
51012,0.137830972,0.530385112
51013,0.853328323,0.79933178
51014,0.080324684,0.463846756
51015,0.499244967,0.879465017
51016,0.043967624,0.13250438
51017,0.050507098,0.873207327
51018,0.177414872,0.929066767
51019,0.363914253,0.136233686
51020,0.184911526,0.584635081
51021,0.057504926,0.337371106
51022,0.012229698,0.066803233
51023,0.399894331,0.572495021
51024,0.240621463,0.48189261
51025,0.048889599,0.108640993
51026,0.041387083,0.081396854
51027,0.149754861,0.714052346
51028,0.018486479,0.045976603
51029,0.139939404,0.202211379
51030,0.257257845,0.682666468
51031,0.099684883,0.061261025
51032,0.127744847,0.567306396
51033,0.141544134,0.600055348
51034,0.06628406,0.104224759
51035,0.176172057,0.336070756
51036,0.278634498,0.888297873
51037,0.148376916,0.352295115
51038,0.054520794,0.724037382
51039,0.120553935,0.858474224
51040,0.305212342,0.092070461
51041,0.041576344,0.67677674
51042,0.167861035,0.368114371
51043,0.038635685,0.486959924
51044,0.125923501,0.248189759
51045,0.163351543,0.227810003
51046,0.181148514,0.358537897
51047,0.280954606,0.92375274
51048,0.727430029,0.871040929
51049,0.086216056,0.297204831
